FID,Id,ORIG_FID,LENGTH,START_X,START_Y,MID_X,MID_Y,END_X,END_Y
2315,0,572,12.3330642,298680.5322,3236097.733,298686.6987,3236097.733,298692.8653,3236097.733
2316,0,572,18.56341695,298824.0771,3236097.733,298833.3588,3236097.733,298842.6405,3236097.733
2317,0,572,13.12533808,298860.8735,3236097.733,298867.4362,3236097.733,298873.9988,3236097.733
2321,0,573,17.8602902,298229.0051,3236099.733,298237.9352,3236099.733,298246.8654,3236099.733
2322,0,573,5.369572589,298529.2118,3236099.733,298531.8965,3236099.733,298534.5813,3236099.733
2323,0,573,9.302942427,298682.0322,3236099.733,298686.6837,3236099.733,298691.3351,3236099.733
2324,0,573,19.50219454,298825.4521,3236099.733,298835.2032,3236099.733,298844.9542,3236099.733
2325,0,573,16.00033808,298857.8735,3236099.733,298865.8737,3236099.733,298873.8738,3236099.733
2329,0,574,17.26351601,298230.1018,3236101.733,298238.7336,3236101.733,298247.3654,3236101.733
2330,0,574,7.016494479,298526.738,3236101.733,298530.2463,3236101.733,298533.7545,3236101.733
2331,0,574,9.686843218,298559.7682,3236101.733,298564.6116,3236101.733,298569.455,3236101.733
2332,0,574,20.17511591,298827.375,3236101.733,298837.4626,3236101.733,298847.5502,3236101.733
2333,0,574,18.54338289,298854.8735,3236101.733,298864.1452,3236101.733,298873.4169,3236101.733
2336,0,575,16.336793,298231.288,3236103.733,298239.4564,3236103.733,298247.6248,3236103.733
2337,0,575,15.69107389,298516.5079,3236103.733,298524.3534,3236103.733,298532.199,3236103.733
2338,0,575,13.17098591,298557.2841,3236103.733,298563.8695,3236103.733,298570.455,3236103.733
2339,0,575,42.37516195,298829.375,3236103.733,298850.5626,3236103.733,298871.7502,3236103.733
2343,0,576,14.90822157,298232.7166,3236105.733,298240.1707,3236105.733,298247.6248,3236105.733
2344,0,576,5.420859795,298512.8431,3236105.733,298515.5535,3236105.733,298518.2639,3236105.733
2345,0,576,15.36260537,298555.515,3236105.733,298563.1963,3236105.733,298570.8776,3236105.733
2346,0,576,38.1729916,298831.9524,3236105.733,298851.0389,3236105.733,298870.1254,3236105.733
2352,0,577,13.36418614,298234.2606,3236107.733,298240.9427,3236107.733,298247.6248,3236107.733
2353,0,577,3.413010208,298511.8431,3236107.733,298513.5496,3236107.733,298515.2561,3236107.733
2354,0,577,16.71554655,298554.515,3236107.733,298562.8728,3236107.733,298571.2305,3236107.733
2355,0,577,32.55637466,298835.9777,3236107.733,298852.2559,3236107.733,298868.5341,3236107.733
2360,0,578,9.47529725,298238.1495,3236109.733,298242.8872,3236109.733,298247.6248,3236109.733
2361,0,578,3.717432786,298510.9918,3236109.733,298512.8505,3236109.733,298514.7092,3236109.733
2362,0,578,17.26944441,298553.515,3236109.733,298562.1497,3236109.733,298570.7844,3236109.733
2363,0,578,29.29779591,298837.6649,3236109.733,298852.3138,3236109.733,298866.9627,3236109.733
2366,0,579,4.08480735,298510.3764,3236111.733,298512.4188,3236111.733,298514.4612,3236111.733
2367,0,579,15.80256249,298554.093,3236111.733,298561.9943,3236111.733,298569.8956,3236111.733
2368,0,579,26.23167967,298838.8649,3236111.733,298851.9807,3236111.733,298865.0966,3236111.733
2371,0,580,5.375760807,298510.12,3236113.733,298512.8079,3236113.733,298515.4958,3236113.733
2372,0,580,12.84756483,298554.9501,3236113.733,298561.3739,3236113.733,298567.7977,3236113.733
2373,0,580,16.17982988,298687.3704,3236113.733,298695.4604,3236113.733,298703.5503,3236113.733
2374,0,580,22.60118323,298840.3023,3236113.733,298851.6029,3236113.733,298862.9035,3236113.733
2377,0,581,6.375599799,298510.0431,3236115.733,298513.2309,3236115.733,298516.4187,3236115.733
2378,0,581,1.214678665,298558.9426,3236115.733,298559.5499,3236115.733,298560.1573,3236115.733
2379,0,581,4.81917588,298573.6919,3236115.733,298576.1015,3236115.733,298578.5111,3236115.733
2380,0,581,21.2972388,298685.7915,3236115.733,298696.4401,3236115.733,298707.0887,3236115.733
2381,0,581,18.99007212,298841.8023,3236115.733,298851.2973,3236115.733,298860.7924,3236115.733
2384,0,582,5.54541992,298510.1711,3236117.733,298512.9438,3236117.733,298515.7166,3236117.733
2385,0,582,6.330488098,298572.7689,3236117.733,298575.9341,3236117.733,298579.0994,3236117.733
2386,0,582,26.7218751,298684.2289,3236117.733,298697.5899,3236117.733,298710.9508,3236117.733
2387,0,582,15.04161991,298843.6396,3236117.733,298851.1604,3236117.733,298858.6812,3236117.733
2391,0,583,4.879569247,298510.3107,3236119.733,298512.7504,3236119.733,298515.1902,3236119.733
2392,0,583,6.528636241,298572.6202,3236119.733,298575.8845,3236119.733,298579.1488,3236119.733
2393,0,583,8.309834286,298682.7089,3236119.733,298686.8638,3236119.733,298691.0188,3236119.733
2394,0,583,20.08429625,298693.055,3236119.733,298703.0971,3236119.733,298713.1393,3236119.733
2395,0,583,10.32364548,298845.6396,3236119.733,298850.8014,3236119.733,298855.9633,3236119.733
2399,0,584,4.292962883,298510.5286,3236121.733,298512.6751,3236121.733,298514.8216,3236121.733
2400,0,584,4.232490979,298573.0496,3236121.733,298575.1659,3236121.733,298577.2821,3236121.733
2401,0,584,7.027235143,298681.1889,3236121.733,298684.7025,3236121.733,298688.2162,3236121.733
2402,0,584,14.95531272,298699.3658,3236121.733,298706.8434,3236121.733,298714.3211,3236121.733
2403,0,584,1.22758711,298849.4804,3236121.733,298850.0942,3236121.733,298850.708,3236121.733
2406,0,585,3.305962804,298511.4318,3236123.733,298513.0848,3236123.733,298514.7378,3236123.733
2407,0,585,7.583960454,298680.5072,3236123.733,298684.2992,3236123.733,298688.0912,3236123.733
2408,0,585,14.28854914,298700.9213,3236123.733,298708.0656,3236123.733,298715.2099,3236123.733
2411,0,586,4.147683936,298512.4083,3236125.733,298514.4821,3236125.733,298516.556,3236125.733
2412,0,586,5.413206133,298519.9419,3236125.733,298522.6485,3236125.733,298525.3551,3236125.733
2413,0,586,7.652508841,298680.3137,3236125.733,298684.1399,3236125.733,298687.9662,3236125.733
2414,0,586,11.86759737,298703.5923,3236125.733,298709.5261,3236125.733,298715.4599,3236125.733
2417,0,587,12.89241003,298514.5744,3236127.733,298521.0206,3236127.733,298527.4669,3236127.733
2418,0,587,7.721057228,298680.1201,3236127.733,298683.9806,3236127.733,298687.8412,3236127.733
2419,0,587,9.140515356,298706.5694,3236127.733,298711.1396,3236127.733,298715.7099,3236127.733
2422,0,588,12.31906334,298515.7941,3236129.733,298521.9536,3236129.733,298528.1132,3236129.733
2423,0,588,7.832595082,298679.6293,3236129.733,298683.5456,3236129.733,298687.4619,3236129.733
2424,0,588,7.419122061,298708.3471,3236129.733,298712.0567,3236129.733,298715.7663,3236129.733
2426,0,589,18.93603101,298507.8171,3236131.733,298517.2852,3236131.733,298526.7532,3236131.733
2427,0,589,8.458801978,298678.5893,3236131.733,298682.8187,3236131.733,298687.0481,3236131.733
2428,0,589,5.73405897,298710.1249,3236131.733,298712.9919,3236131.733,298715.859,3236131.733
2430,0,590,11.95128995,298507.1761,3236133.733,298513.1517,3236133.733,298519.1274,3236133.733
2431,0,590,9.085008873,298677.5493,3236133.733,298682.0919,3236133.733,298686.6344,3236133.733
2432,0,590,5.690772418,298711.3111,3236133.733,298714.1564,3236133.733,298717.0018,3236133.733
2434,0,591,8.164272885,298506.7534,3236135.733,298510.8356,3236135.733,298514.9177,3236135.733
2435,0,591,9.388228223,298676.7894,3236135.733,298681.4836,3236135.733,298686.1777,3236135.733
2436,0,591,6.096561552,298711.7627,3236135.733,298714.811,3236135.733,298717.8592,3236135.733
2438,0,592,8.400308921,298506.0507,3236137.733,298510.2509,3236137.733,298514.451,3236137.733
2439,0,592,9.564418699,298676.1466,3236137.733,298680.9288,3236137.733,298685.711,3236137.733
2440,0,592,6.311615316,298712.2143,3236137.733,298715.3701,3236137.733,298718.5259,3236137.733
2441,0,593,9.596952387,298505.348,3236139.733,298510.1465,3236139.733,298514.945,3236139.733
2442,0,593,9.740609175,298675.5037,3236139.733,298680.374,3236139.733,298685.2443,3236139.733
2443,0,593,6.581279103,298712.6113,3236139.733,298715.9019,3236139.733,298719.1926,3236139.733
2444,0,594,11.17297803,298504.4698,3236141.733,298510.0562,3236141.733,298515.6427,3236141.733
2445,0,594,10.6900617,298674.5662,3236141.733,298679.9112,3236141.733,298685.2563,3236141.733
2446,0,594,7.016815129,298712.7325,3236141.733,298716.2409,3236141.733,298719.7493,3236141.733
2447,0,595,12.8922088,298503.5198,3236143.733,298509.9659,3236143.733,298516.412,3236143.733
2448,0,595,6.831455057,298521.1097,3236143.733,298524.5255,3236143.733,298527.9412,3236143.733
2449,0,595,12.01577599,298673.5262,3236143.733,298679.5341,3236143.733,298685.542,3236143.733
2450,0,595,7.414121527,298712.8537,3236143.733,298716.5608,3236143.733,298720.2678,3236143.733
2451,0,596,13.34954422,298502.559,3236145.733,298509.2338,3236145.733,298515.9085,3236145.733
2452,0,596,10.34452028,298519.4416,3236145.733,298524.6138,3236145.733,298529.7861,3236145.733
2453,0,596,13.10201199,298672.5356,3236145.733,298679.0866,3236145.733,298685.6376,3236145.733
2454,0,596,7.811427925,298712.9749,3236145.733,298716.8806,3236145.733,298720.7864,3236145.733
2455,0,597,9.455554742,298501.4414,3236147.733,298506.1691,3236147.733,298510.8969,3236147.733
2456,0,597,10.01984313,298519.26,3236147.733,298524.27,3236147.733,298529.2799,3236147.733
2457,0,597,13.45441474,298672.0093,3236147.733,298678.7365,3236147.733,298685.4637,3236147.733
2458,0,597,8.722722453,298712.8311,3236147.733,298717.1925,3236147.733,298721.5538,3236147.733
2459,0,598,9.625833379,298500.3237,3236149.733,298505.1366,3236149.733,298509.9495,3236149.733
2460,0,598,7.59045128,298520.0568,3236149.733,298523.852,3236149.733,298527.6472,3236149.733
2461,0,598,13.67982069,298671.61,3236149.733,298678.4499,3236149.733,298685.2898,3236149.733
2462,0,598,9.795449726,298712.5584,3236149.733,298717.4561,3236149.733,298722.3538,3236149.733
2463,0,599,10.5564358,298498.7832,3236151.733,298504.0615,3236151.733,298509.3397,3236151.733
2464,0,599,13.02257915,298672.5729,3236151.733,298679.0842,3236151.733,298685.5955,3236151.733
2465,0,599,10.19627708,298712.3433,3236151.733,298717.4415,3236151.733,298722.5396,3236151.733
2466,0,600,11.61038482,298497.196,3236153.733,298503.0011,3236153.733,298508.8063,3236153.733
2467,0,600,12.37540566,298673.5359,3236153.733,298679.7236,3236153.733,298685.9113,3236153.733
2468,0,600,10.30154024,298712.2381,3236153.733,298717.3888,3236153.733,298722.5396,3236153.733
2469,0,601,13.85088603,298495.696,3236155.733,298502.6214,3236155.733,298509.5468,3236155.733
2470,0,601,10.11972108,298530.2015,3236155.733,298535.2614,3236155.733,298540.3212,3236155.733
2471,0,601,11.53490029,298674.3145,3236155.733,298680.082,3236155.733,298685.8494,3236155.733
2472,0,601,10.4606479,298712.079,3236155.733,298717.3093,3236155.733,298722.5396,3236155.733
2473,0,602,14.33935944,298494.9201,3236157.733,298502.0898,3236157.733,298509.2595,3236157.733
2474,0,602,18.52996709,298526.9775,3236157.733,298536.2425,3236157.733,298545.5075,3236157.733
2475,0,602,11.30698006,298674.4684,3236157.733,298680.1219,3236157.733,298685.7754,3236157.733
2476,0,602,10.72731457,298711.8123,3236157.733,298717.1759,3236157.733,298722.5396,3236157.733
2477,0,603,7.948133136,298494.3576,3236159.733,298498.3317,3236159.733,298502.3057,3236159.733
2478,0,603,4.694185571,298503.8501,3236159.733,298506.1972,3236159.733,298508.5443,3236159.733
2479,0,603,21.04039797,298525.63,3236159.733,298536.1502,3236159.733,298546.6704,3236159.733
2480,0,603,11.90819397,298673.7167,3236159.733,298679.6708,3236159.733,298685.6249,3236159.733
2481,0,603,10.43374924,298711.5456,3236159.733,298716.7625,3236159.733,298721.9794,3236159.733
2482,0,604,7.367264829,298493.7268,3236161.733,298497.4104,3236161.733,298501.0941,3236161.733
2483,0,604,22.43999249,298524.9484,3236161.733,298536.1684,3236161.733,298547.3884,3236161.733
2484,0,604,12.05538011,298672.8076,3236161.733,298678.8353,3236161.733,298684.863,3236161.733
2485,0,604,9.898465962,298711.2059,3236161.733,298716.1551,3236161.733,298721.1044,3236161.733
2486,0,605,7.391074354,298493.0601,3236163.733,298496.7557,3236163.733,298500.4512,3236163.733
2487,0,605,5.201355326,298509.3097,3236163.733,298511.9104,3236163.733,298514.5111,3236163.733
2488,0,605,22.42367492,298525.0781,3236163.733,298536.2899,3236163.733,298547.5018,3236163.733
2489,0,605,12.86895892,298671.2321,3236163.733,298677.6666,3236163.733,298684.1011,3236163.733
2490,0,605,9.948015442,298710.4786,3236163.733,298715.4526,3236163.733,298720.4266,3236163.733
2491,0,606,7.982670726,298491.9793,3236165.733,298495.9706,3236165.733,298499.9619,3236165.733
2492,0,606,7.187972246,298507.8231,3236165.733,298511.4171,3236165.733,298515.0111,3236165.733
2493,0,606,20.57821355,298526.691,3236165.733,298536.9801,3236165.733,298547.2692,3236165.733
2494,0,606,17.26551294,298665.3289,3236165.733,298673.9617,3236165.733,298682.5944,3236165.733
2495,0,606,10.0086215,298709.7514,3236165.733,298714.7557,3236165.733,298719.76,3236165.733
2496,0,607,11.25101638,298488.6276,3236167.733,298494.2531,3236167.733,298499.8786,3236167.733
2497,0,607,8.617057513,298506.5548,3236167.733,298510.8633,3236167.733,298515.1719,3236167.733
2498,0,607,16.47316055,298529.7469,3236167.733,298537.9835,3236167.733,298546.22,3236167.733
2499,0,607,17.10995738,298663.8845,3236167.733,298672.4395,3236167.733,298680.9944,3236167.733
2500,0,607,9.863927522,298709.2294,3236167.733,298714.1614,3236167.733,298719.0933,3236167.733
2501,0,608,14.71171449,298485.5255,3236169.733,298492.8814,3236169.733,298500.2372,3236169.733
2502,0,608,8.763481707,298506.1488,3236169.733,298510.5306,3236169.733,298514.9123,3236169.733
2503,0,608,9.112412513,298532.9568,3236169.733,298537.513,3236169.733,298542.0692,3236169.733
2504,0,608,7.030649987,298649.3504,3236169.733,298652.8657,3236169.733,298656.3811,3236169.733
2505,0,608,16.83716899,298662.5573,3236169.733,298670.9759,3236169.733,298679.3944,3236169.733
2506,0,608,9.743646696,298708.7494,3236169.733,298713.6212,3236169.733,298718.493,3236169.733
2507,0,609,1.942743228,298337.1979,3236171.733,298338.1693,3236171.733,298339.1407,3236171.733
2508,0,609,16.75958775,298483.9801,3236171.733,298492.3599,3236171.733,298500.7397,3236171.733
2509,0,609,7.650447156,298506.3388,3236171.733,298510.164,3236171.733,298513.9892,3236171.733
2510,0,609,3.766919477,298638.4735,3236171.733,298640.357,3236171.733,298642.2405,3236171.733
2511,0,609,7.933721722,298648.8798,3236171.733,298652.8467,3236171.733,298656.8136,3236171.733
2512,0,609,13.22081314,298661.969,3236171.733,298668.5794,3236171.733,298675.1899,3236171.733
2513,0,609,9.994289423,298708.3169,3236171.733,298713.3141,3236171.733,298718.3112,3236171.733
2514,0,610,12.587441,298329.0647,3236173.733,298335.3585,3236173.733,298341.6522,3236173.733
2515,0,610,1.86586325,298456.6312,3236173.733,298457.5642,3236173.733,298458.4971,3236173.733
2516,0,610,8.353579844,298482.8272,3236173.733,298487.004,3236173.733,298491.1808,3236173.733
2517,0,610,7.137634416,298492.4354,3236173.733,298496.0042,3236173.733,298499.573,3236173.733
2518,0,610,4.475565894,298507.6124,3236173.733,298509.8502,3236173.733,298512.088,3236173.733
2519,0,610,6.211363921,298637.1402,3236173.733,298640.2459,3236173.733,298643.3516,3236173.733
2520,0,610,6.915930065,298649.2957,3236173.733,298652.7537,3236173.733,298656.2116,3236173.733
2521,0,610,10.91631124,298661.6834,3236173.733,298667.1416,3236173.733,298672.5997,3236173.733
2522,0,610,10.03469346,298708.0947,3236173.733,298713.1121,3236173.733,298718.1294,3236173.733
2523,0,611,15.07512573,298326.9219,3236175.733,298334.4594,3236175.733,298341.997,3236175.733
2524,0,611,9.512435511,298426.2529,3236175.733,298431.0091,3236175.733,298435.7653,3236175.733
2525,0,611,20.15897285,298448.9218,3236175.733,298459.0013,3236175.733,298469.0808,3236175.733
2526,0,611,8.107274425,298481.97,3236175.733,298486.0237,3236175.733,298490.0773,3236175.733
2527,0,611,2.177051465,298496.2293,3236175.733,298497.3178,3236175.733,298498.4063,3236175.733
2528,0,611,2.024144808,298567.5413,3236175.733,298568.5534,3236175.733,298569.5654,3236175.733
2529,0,611,4.992703193,298638.0109,3236175.733,298640.5072,3236175.733,298643.0036,3236175.733
2530,0,611,2.612685205,298651.4451,3236175.733,298652.7514,3236175.733,298654.0578,3236175.733
2531,0,611,9.877395478,298661.9911,3236175.733,298666.9298,3236175.733,298671.8685,3236175.733
2532,0,611,10.28679918,298707.8725,3236175.733,298713.0159,3236175.733,298718.1593,3236175.733
2533,0,612,15.51401525,298324.91,3236177.733,298332.667,3236177.733,298340.424,3236177.733
2534,0,612,16.68681029,298421.6785,3236177.733,298430.0219,3236177.733,298438.3653,3236177.733
2535,0,612,42.91665508,298446.2552,3236177.733,298467.7135,3236177.733,298489.1718,3236177.733
2536,0,612,5.610090284,298564.9553,3236177.733,298567.7604,3236177.733,298570.5654,3236177.733
2537,0,612,8.786115341,298662.9647,3236177.733,298667.3578,3236177.733,298671.7508,3236177.733
2538,0,612,10.58902141,298707.6503,3236177.733,298712.9448,3236177.733,298718.2393,3236177.733
2539,0,613,12.70384089,298323.2736,3236179.733,298329.6255,3236179.733,298335.9774,3236179.733
2540,0,613,77.10201268,298411.4772,3236179.733,298450.0282,3236179.733,298488.5792,3236179.733
2541,0,613,6.063460253,298565.073,3236179.733,298568.1047,3236179.733,298571.1364,3236179.733
2542,0,613,7.83931305,298663.9647,3236179.733,298667.8844,3236179.733,298671.804,3236179.733
2543,0,613,10.83584251,298707.4176,3236179.733,298712.8356,3236179.733,298718.2535,3236179.733
2544,0,614,10.10190155,298321.6465,3236181.733,298326.6975,3236181.733,298331.7484,3236181.733
2545,0,614,84.93445327,298403.0477,3236181.733,298445.515,3236181.733,298487.9822,3236181.733
2546,0,614,6.086024785,298565.2233,3236181.733,298568.2663,3236181.733,298571.3093,3236181.733
2547,0,614,7.395241265,298664.4802,3236181.733,298668.1779,3236181.733,298671.8755,3236181.733
2548,0,614,10.76151819,298707.1676,3236181.733,298712.5484,3236181.733,298717.9292,3236181.733
2549,0,615,9.104468522,298320.133,3236183.733,298324.6853,3236183.733,298329.2375,3236183.733
2550,0,615,87.01953502,298399.8712,3236183.733,298443.381,3236183.733,298486.8907,3236183.733
