FID,Id,POINT_X,POINT_Y
4354,0,295460.322400000000000,3238027.632640000000000
4355,0,295462.322400000000000,3238027.632640000000000
4356,0,295464.322400000000000,3238027.632640000000000
4357,0,295466.322400000000000,3238027.632640000000000
4358,0,295454.322400000000000,3238029.632640000000000
4359,0,295456.322400000000000,3238029.632640000000000
4360,0,295458.322400000000000,3238029.632640000000000
4361,0,295460.322400000000000,3238029.632640000000000
4362,0,295462.322400000000000,3238029.632640000000000
4363,0,295464.322400000000000,3238029.632640000000000
4364,0,295452.322400000000000,3238031.632640000000000
4365,0,295454.322400000000000,3238031.632640000000000
4366,0,295456.322400000000000,3238031.632640000000000
4367,0,295458.322400000000000,3238031.632640000000000
4368,0,295460.322400000000000,3238031.632640000000000
4369,0,295462.322400000000000,3238031.632640000000000
4370,0,295450.322400000000000,3238033.632640000000000
4371,0,295452.322400000000000,3238033.632640000000000
4372,0,295454.322400000000000,3238033.632640000000000
4373,0,295456.322400000000000,3238033.632640000000000
4374,0,295458.322400000000000,3238033.632640000000000
4375,0,295460.322400000000000,3238033.632640000000000
4376,0,295448.322400000000000,3238035.632640000000000
4377,0,295450.322400000000000,3238035.632640000000000
4378,0,295452.322400000000000,3238035.632640000000000
4379,0,295454.322400000000000,3238035.632640000000000
4380,0,295456.322400000000000,3238035.632640000000000
4381,0,295458.322400000000000,3238035.632640000000000
4382,0,295446.322400000000000,3238037.632640000000000
4383,0,295448.322400000000000,3238037.632640000000000
4384,0,295450.322400000000000,3238037.632640000000000
4385,0,295452.322400000000000,3238037.632640000000000
4386,0,295454.322400000000000,3238037.632640000000000
4387,0,295456.322400000000000,3238037.632640000000000
4388,0,295444.322400000000000,3238039.632640000000000
4389,0,295446.322400000000000,3238039.632640000000000
4390,0,295448.322400000000000,3238039.632640000000000
4391,0,295450.322400000000000,3238039.632640000000000
4392,0,295452.322400000000000,3238039.632640000000000
4393,0,295454.322400000000000,3238039.632640000000000
4394,0,295442.322400000000000,3238041.632640000000000
4395,0,295444.322400000000000,3238041.632640000000000
4396,0,295446.322400000000000,3238041.632640000000000
4397,0,295448.322400000000000,3238041.632640000000000
4398,0,295450.322400000000000,3238041.632640000000000
4399,0,295452.322400000000000,3238041.632640000000000
4400,0,295440.322400000000000,3238043.632640000000000
4401,0,295442.322400000000000,3238043.632640000000000
4402,0,295444.322400000000000,3238043.632640000000000
4403,0,295446.322400000000000,3238043.632640000000000
4404,0,295448.322400000000000,3238043.632640000000000
4405,0,295450.322400000000000,3238043.632640000000000
4406,0,295438.322400000000000,3238045.632640000000000
4407,0,295440.322400000000000,3238045.632640000000000
4408,0,295442.322400000000000,3238045.632640000000000
4409,0,295444.322400000000000,3238045.632640000000000
4410,0,295446.322400000000000,3238045.632640000000000
4411,0,295448.322400000000000,3238045.632640000000000
4412,0,295450.322400000000000,3238045.632640000000000
4413,0,295436.322400000000000,3238047.632640000000000
4414,0,295438.322400000000000,3238047.632640000000000
4415,0,295440.322400000000000,3238047.632640000000000
4416,0,295442.322400000000000,3238047.632640000000000
4417,0,295444.322400000000000,3238047.632640000000000
4418,0,295446.322400000000000,3238047.632640000000000
4419,0,295448.322400000000000,3238047.632640000000000
4420,0,295436.322400000000000,3238049.632640000000000
4421,0,295438.322400000000000,3238049.632640000000000
4422,0,295440.322400000000000,3238049.632640000000000
4423,0,295442.322400000000000,3238049.632640000000000
4424,0,295444.322400000000000,3238049.632640000000000
4425,0,295446.322400000000000,3238049.632640000000000
4426,0,295434.322400000000000,3238051.632640000000000
4427,0,295436.322400000000000,3238051.632640000000000
4428,0,295438.322400000000000,3238051.632640000000000
4429,0,295440.322400000000000,3238051.632640000000000
4430,0,295442.322400000000000,3238051.632640000000000
4431,0,295444.322400000000000,3238051.632640000000000
4432,0,295432.322400000000000,3238053.632640000000000
4433,0,295434.322400000000000,3238053.632640000000000
4434,0,295436.322400000000000,3238053.632640000000000
4435,0,295438.322400000000000,3238053.632640000000000
4436,0,295440.322400000000000,3238053.632640000000000
4437,0,295442.322400000000000,3238053.632640000000000
4438,0,295430.322400000000000,3238055.632640000000000
4439,0,295432.322400000000000,3238055.632640000000000
4440,0,295434.322400000000000,3238055.632640000000000
4441,0,295436.322400000000000,3238055.632640000000000
4442,0,295438.322400000000000,3238055.632640000000000
4443,0,295440.322400000000000,3238055.632640000000000
4444,0,295428.322400000000000,3238057.632640000000000
4445,0,295430.322400000000000,3238057.632640000000000
4446,0,295432.322400000000000,3238057.632640000000000
4447,0,295434.322400000000000,3238057.632640000000000
4448,0,295436.322400000000000,3238057.632640000000000
4449,0,295438.322400000000000,3238057.632640000000000
4450,0,295426.322400000000000,3238059.632640000000000
4451,0,295428.322400000000000,3238059.632640000000000
4452,0,295430.322400000000000,3238059.632640000000000
4453,0,295432.322400000000000,3238059.632640000000000
4454,0,295434.322400000000000,3238059.632640000000000
4455,0,295436.322400000000000,3238059.632640000000000
4456,0,295424.322400000000000,3238061.632640000000000
4457,0,295426.322400000000000,3238061.632640000000000
4458,0,295428.322400000000000,3238061.632640000000000
4459,0,295430.322400000000000,3238061.632640000000000
4460,0,295432.322400000000000,3238061.632640000000000
4461,0,295434.322400000000000,3238061.632640000000000
4462,0,295422.322400000000000,3238063.632640000000000
4463,0,295424.322400000000000,3238063.632640000000000
4464,0,295426.322400000000000,3238063.632640000000000
4465,0,295428.322400000000000,3238063.632640000000000
4466,0,295430.322400000000000,3238063.632640000000000
4467,0,295432.322400000000000,3238063.632640000000000
4468,0,295420.322400000000000,3238065.632640000000000
4469,0,295422.322400000000000,3238065.632640000000000
4470,0,295424.322400000000000,3238065.632640000000000
4471,0,295426.322400000000000,3238065.632640000000000
4472,0,295428.322400000000000,3238065.632640000000000
4473,0,295430.322400000000000,3238065.632640000000000
4474,0,295418.322400000000000,3238067.632640000000000
4475,0,295420.322400000000000,3238067.632640000000000
4476,0,295422.322400000000000,3238067.632640000000000
4477,0,295424.322400000000000,3238067.632640000000000
4478,0,295426.322400000000000,3238067.632640000000000
4479,0,295428.322400000000000,3238067.632640000000000
4480,0,295430.322400000000000,3238067.632640000000000
4481,0,295416.322400000000000,3238069.632640000000000
4482,0,295418.322400000000000,3238069.632640000000000
4483,0,295420.322400000000000,3238069.632640000000000
4484,0,295422.322400000000000,3238069.632640000000000
4485,0,295424.322400000000000,3238069.632640000000000
4486,0,295426.322400000000000,3238069.632640000000000
4487,0,295428.322400000000000,3238069.632640000000000
4488,0,295416.322400000000000,3238071.632640000000000
4489,0,295418.322400000000000,3238071.632640000000000
4490,0,295420.322400000000000,3238071.632640000000000
4491,0,295422.322400000000000,3238071.632640000000000
4492,0,295424.322400000000000,3238071.632640000000000
4493,0,295426.322400000000000,3238071.632640000000000
4494,0,295414.322400000000000,3238073.632640000000000
4495,0,295416.322400000000000,3238073.632640000000000
4496,0,295418.322400000000000,3238073.632640000000000
4497,0,295420.322400000000000,3238073.632640000000000
4498,0,295422.322400000000000,3238073.632640000000000
4499,0,295424.322400000000000,3238073.632640000000000
4500,0,295412.322400000000000,3238075.632640000000000
4501,0,295414.322400000000000,3238075.632640000000000
4502,0,295416.322400000000000,3238075.632640000000000
4503,0,295418.322400000000000,3238075.632640000000000
4504,0,295420.322400000000000,3238075.632640000000000
4505,0,295422.322400000000000,3238075.632640000000000
4506,0,295410.322400000000000,3238077.632640000000000
4507,0,295412.322400000000000,3238077.632640000000000
4508,0,295414.322400000000000,3238077.632640000000000
4509,0,295416.322400000000000,3238077.632640000000000
4510,0,295418.322400000000000,3238077.632640000000000
4511,0,295420.322400000000000,3238077.632640000000000
4512,0,295408.322400000000000,3238079.632640000000000
4513,0,295410.322400000000000,3238079.632640000000000
4514,0,295412.322400000000000,3238079.632640000000000
4515,0,295414.322400000000000,3238079.632640000000000
4516,0,295416.322400000000000,3238079.632640000000000
4517,0,295418.322400000000000,3238079.632640000000000
4518,0,295406.322400000000000,3238081.632640000000000
4519,0,295408.322400000000000,3238081.632640000000000
4520,0,295410.322400000000000,3238081.632640000000000
4521,0,295412.322400000000000,3238081.632640000000000
4522,0,295414.322400000000000,3238081.632640000000000
4523,0,295416.322400000000000,3238081.632640000000000
4524,0,295404.322400000000000,3238083.632640000000000
4525,0,295406.322400000000000,3238083.632640000000000
4526,0,295408.322400000000000,3238083.632640000000000
4527,0,295410.322400000000000,3238083.632640000000000
4528,0,295412.322400000000000,3238083.632640000000000
4529,0,295414.322400000000000,3238083.632640000000000
4530,0,295402.322400000000000,3238085.632640000000000
4531,0,295404.322400000000000,3238085.632640000000000
4532,0,295406.322400000000000,3238085.632640000000000
4533,0,295408.322400000000000,3238085.632640000000000
4534,0,295410.322400000000000,3238085.632640000000000
4535,0,295412.322400000000000,3238085.632640000000000
4536,0,295400.322400000000000,3238087.632640000000000
4537,0,295402.322400000000000,3238087.632640000000000
4538,0,295404.322400000000000,3238087.632640000000000
4539,0,295406.322400000000000,3238087.632640000000000
4540,0,295408.322400000000000,3238087.632640000000000
4541,0,295410.322400000000000,3238087.632640000000000
4542,0,295398.322400000000000,3238089.632640000000000
4543,0,295400.322400000000000,3238089.632640000000000
4544,0,295402.322400000000000,3238089.632640000000000
4545,0,295404.322400000000000,3238089.632640000000000
4546,0,295406.322400000000000,3238089.632640000000000
4547,0,295408.322400000000000,3238089.632640000000000
4548,0,295410.322400000000000,3238089.632640000000000
4549,0,295396.322400000000000,3238091.632640000000000
4550,0,295398.322400000000000,3238091.632640000000000
4551,0,295400.322400000000000,3238091.632640000000000
4552,0,295402.322400000000000,3238091.632640000000000
4553,0,295404.322400000000000,3238091.632640000000000
4554,0,295406.322400000000000,3238091.632640000000000
4555,0,295408.322400000000000,3238091.632640000000000
4556,0,295396.322400000000000,3238093.632640000000000
4557,0,295398.322400000000000,3238093.632640000000000
4558,0,295400.322400000000000,3238093.632640000000000
4559,0,295402.322400000000000,3238093.632640000000000
4560,0,295404.322400000000000,3238093.632640000000000
4561,0,295406.322400000000000,3238093.632640000000000
4562,0,295394.322400000000000,3238095.632640000000000
4563,0,295396.322400000000000,3238095.632640000000000
4564,0,295398.322400000000000,3238095.632640000000000
4565,0,295400.322400000000000,3238095.632640000000000
4566,0,295402.322400000000000,3238095.632640000000000
4567,0,295404.322400000000000,3238095.632640000000000
4568,0,295392.322400000000000,3238097.632640000000000
4569,0,295394.322400000000000,3238097.632640000000000
4570,0,295396.322400000000000,3238097.632640000000000
4571,0,295398.322400000000000,3238097.632640000000000
4572,0,295400.322400000000000,3238097.632640000000000
4573,0,295402.322400000000000,3238097.632640000000000
4574,0,295390.322400000000000,3238099.632640000000000
4575,0,295392.322400000000000,3238099.632640000000000
4576,0,295394.322400000000000,3238099.632640000000000
4577,0,295396.322400000000000,3238099.632640000000000
4578,0,295398.322400000000000,3238099.632640000000000
4579,0,295400.322400000000000,3238099.632640000000000
4580,0,295388.322400000000000,3238101.632640000000000
4581,0,295390.322400000000000,3238101.632640000000000
4582,0,295392.322400000000000,3238101.632640000000000
4583,0,295394.322400000000000,3238101.632640000000000
4584,0,295396.322400000000000,3238101.632640000000000
4585,0,295398.322400000000000,3238101.632640000000000
4586,0,295386.322400000000000,3238103.632640000000000
4587,0,295388.322400000000000,3238103.632640000000000
4588,0,295390.322400000000000,3238103.632640000000000
4589,0,295392.322400000000000,3238103.632640000000000
4590,0,295394.322400000000000,3238103.632640000000000
4591,0,295396.322400000000000,3238103.632640000000000
4592,0,295384.322400000000000,3238105.632640000000000
4593,0,295386.322400000000000,3238105.632640000000000
4594,0,295388.322400000000000,3238105.632640000000000
4595,0,295390.322400000000000,3238105.632640000000000
4596,0,295392.322400000000000,3238105.632640000000000
4597,0,295394.322400000000000,3238105.632640000000000
4598,0,295382.322400000000000,3238107.632640000000000
4599,0,295384.322400000000000,3238107.632640000000000
4600,0,295386.322400000000000,3238107.632640000000000
4601,0,295388.322400000000000,3238107.632640000000000
4602,0,295390.322400000000000,3238107.632640000000000
4603,0,295392.322400000000000,3238107.632640000000000
4604,0,295380.322400000000000,3238109.632640000000000
4605,0,295382.322400000000000,3238109.632640000000000
